outlet_code,item_department,week,total_sales_qty,sales_next_week,fe_avg_4_week_sales,fe_4_weeks_std_dev_weekly,fe_4_weeks_weekly_min_sales,fe_4_weeks_weekly_max_sales,previous_week_sales,prev_2_weeks_sales,prev_3_weeks_sales,prev_month_sales,outlet_min_sales,outlet_max_sales,fe_sales_change_vs_next_week,fe_sales_change_vs_previous_week,fe_sales_to_max_sales_ratio,fe_cumulative_sales,month,week_month,week_year,quarter_year,outlet_area,outlet_parking_lots,outlet_profile_category,outlet_cluster_category,item_category,row
B,Chilled,2022-04-11,178.0,114.0,100.0,10.614455552060484,88.0,113.0,163.0,341.0,432.0,620.0,32.0,2395.0,-64.0,15.0,0.03867883528900478,187523.0,4,2,15,2,11500,50,High,Medium,Butter,3.0
B,Chilled,2022-04-11,178.0,114.0,100.0,10.614455552060484,88.0,113.0,163.0,341.0,432.0,620.0,32.0,2395.0,-64.0,15.0,0.03867883528900478,187523.0,4,2,15,2,11500,50,High,Medium,Whipping Cream,4.0
B,Chilled,2022-04-11,178.0,114.0,100.0,10.614455552060484,88.0,113.0,163.0,341.0,432.0,620.0,32.0,2395.0,-64.0,15.0,0.03867883528900478,187523.0,4,2,15,2,11500,50,High,Medium,Cheese Slices,5.0
C,Beverages,2022-04-11,1033.0,1616.0,98.0,7.7028133388609605,88.0,105.0,1445.0,2478.0,3759.0,5056.0,27.0,2903.0,583.0,-412.0,0.22446762277270751,268088.0,4,2,15,2,14425,41,High,Large,Ambient Liquid Milk,1.0
C,Beverages,2022-04-11,1033.0,1616.0,98.0,7.7028133388609605,88.0,105.0,1445.0,2478.0,3759.0,5056.0,27.0,2903.0,583.0,-412.0,0.22446762277270751,268088.0,4,2,15,2,14425,41,High,Large,Powdered Milk,2.0
C,Beverages,2022-04-11,1033.0,1616.0,98.0,7.7028133388609605,88.0,105.0,1445.0,2478.0,3759.0,5056.0,27.0,2903.0,583.0,-412.0,0.22446762277270751,268088.0,4,2,15,2,14425,41,High,Large,Single Consumption RTD Beverages,3.0
C,Beverages,2022-04-11,1033.0,1616.0,98.0,7.7028133388609605,88.0,105.0,1445.0,2478.0,3759.0,5056.0,27.0,2903.0,583.0,-412.0,0.22446762277270751,268088.0,4,2,15,2,14425,41,High,Large,Multiple Consumption RTD Beverages,4.0
C,Beverages,2022-04-11,1033.0,1616.0,98.0,7.7028133388609605,88.0,105.0,1445.0,2478.0,3759.0,5056.0,27.0,2903.0,583.0,-412.0,0.22446762277270751,268088.0,4,2,15,2,14425,41,High,Large,Non Flavored Tea,5.0
E,Chilled,2022-04-11,56.0,64.0,98.5,7.593857166596411,88.0,105.0,42.0,98.0,166.0,216.0,0.0,1051.0,8.0,14.0,0.012168622338113864,563509.0,4,2,15,2,10000,12,High,Medium,Fat Spread,1.0
E,Chilled,2022-04-11,56.0,64.0,98.5,7.593857166596411,88.0,105.0,42.0,98.0,166.0,216.0,0.0,1051.0,8.0,14.0,0.012168622338113864,563509.0,4,2,15,2,10000,12,High,Medium,Curd,2.0
E,Chilled,2022-04-11,56.0,64.0,98.5,7.593857166596411,88.0,105.0,42.0,98.0,166.0,216.0,0.0,1051.0,8.0,14.0,0.012168622338113864,563509.0,4,2,15,2,10000,12,High,Medium,Butter,3.0
E,Chilled,2022-04-11,56.0,64.0,98.5,7.593857166596411,88.0,105.0,42.0,98.0,166.0,216.0,0.0,1051.0,8.0,14.0,0.012168622338113864,563509.0,4,2,15,2,10000,12,High,Medium,Whipping Cream,4.0
E,Chilled,2022-04-11,56.0,64.0,98.5,7.593857166596411,88.0,105.0,42.0,98.0,166.0,216.0,0.0,1051.0,8.0,14.0,0.012168622338113864,563509.0,4,2,15,2,10000,12,High,Medium,Stirred Yogurt,5.0
B,Beverages,2022-04-11,414.0,743.0,100.0,9.201449161228227,88.0,109.0,487.0,901.0,1627.0,2188.0,32.0,2395.0,329.0,-73.0,0.08996088657105607,168186.0,4,2,15,2,11500,50,High,Medium,Ambient Liquid Milk,1.0
B,Beverages,2022-04-11,414.0,743.0,100.0,9.201449161228227,88.0,109.0,487.0,901.0,1627.0,2188.0,32.0,2395.0,329.0,-73.0,0.08996088657105607,168186.0,4,2,15,2,11500,50,High,Medium,Single Consumption RTD Beverages,2.0
B,Beverages,2022-04-11,414.0,743.0,100.0,9.201449161228227,88.0,109.0,487.0,901.0,1627.0,2188.0,32.0,2395.0,329.0,-73.0,0.08996088657105607,168186.0,4,2,15,2,11500,50,High,Medium,Powdered Milk,3.0
B,Beverages,2022-04-11,414.0,743.0,100.0,9.201449161228227,88.0,109.0,487.0,901.0,1627.0,2188.0,32.0,2395.0,329.0,-73.0,0.08996088657105607,168186.0,4,2,15,2,11500,50,High,Medium,Multiple Consumption RTD Beverages,4.0
B,Beverages,2022-04-11,414.0,743.0,100.0,9.201449161228227,88.0,109.0,487.0,901.0,1627.0,2188.0,32.0,2395.0,329.0,-73.0,0.08996088657105607,168186.0,4,2,15,2,11500,50,High,Medium,Non Flavored Tea,5.0
D,Grocery,2022-04-11,4386.0,3495.0,103.0,4.966554808583881,98.0,109.0,4602.0,8988.0,12118.0,15490.0,52.0,4602.0,-891.0,-216.0,0.9530638852672751,481632.0,4,2,15,2,11237,68,Moderate,Small,Ambient Instant Noodles,1.0
D,Grocery,2022-04-11,4386.0,3495.0,103.0,4.966554808583881,98.0,109.0,4602.0,8988.0,12118.0,15490.0,52.0,4602.0,-891.0,-216.0,0.9530638852672751,481632.0,4,2,15,2,11237,68,Moderate,Small,Rice,2.0
D,Grocery,2022-04-11,4386.0,3495.0,103.0,4.966554808583881,98.0,109.0,4602.0,8988.0,12118.0,15490.0,52.0,4602.0,-891.0,-216.0,0.9530638852672751,481632.0,4,2,15,2,11237,68,Moderate,Small,Sweet Biscuits & Cookies Regular,3.0
D,Grocery,2022-04-11,4386.0,3495.0,103.0,4.966554808583881,98.0,109.0,4602.0,8988.0,12118.0,15490.0,52.0,4602.0,-891.0,-216.0,0.9530638852672751,481632.0,4,2,15,2,11237,68,Moderate,Small,Crackers,4.0
D,Grocery,2022-04-11,4386.0,3495.0,103.0,4.966554808583881,98.0,109.0,4602.0,8988.0,12118.0,15490.0,52.0,4602.0,-891.0,-216.0,0.9530638852672751,481632.0,4,2,15,2,11237,68,Moderate,Small,"Snack-Nuts,Peas & Mixes",5.0
D,Chilled,2022-04-11,645.0,309.0,102.75,4.856267428111258,98.0,109.0,338.0,983.0,1238.0,1602.0,52.0,4602.0,-336.0,307.0,0.14015645371577576,433308.0,4,2,15,2,11237,68,Moderate,Small,Fat Spread,1.0
D,Chilled,2022-04-11,645.0,309.0,102.75,4.856267428111258,98.0,109.0,338.0,983.0,1238.0,1602.0,52.0,4602.0,-336.0,307.0,0.14015645371577576,433308.0,4,2,15,2,11237,68,Moderate,Small,Curd,2.0
D,Chilled,2022-04-11,645.0,309.0,102.75,4.856267428111258,98.0,109.0,338.0,983.0,1238.0,1602.0,52.0,4602.0,-336.0,307.0,0.14015645371577576,433308.0,4,2,15,2,11237,68,Moderate,Small,Butter,3.0
D,Chilled,2022-04-11,645.0,309.0,102.75,4.856267428111258,98.0,109.0,338.0,983.0,1238.0,1602.0,52.0,4602.0,-336.0,307.0,0.14015645371577576,433308.0,4,2,15,2,11237,68,Moderate,Small,Cheese Slices,4.0
D,Chilled,2022-04-11,645.0,309.0,102.75,4.856267428111258,98.0,109.0,338.0,983.0,1238.0,1602.0,52.0,4602.0,-336.0,307.0,0.14015645371577576,433308.0,4,2,15,2,11237,68,Moderate,Small,Whipping Cream,5.0
E,Grocery,2022-04-11,796.0,862.0,103.5,4.041451884327505,100.0,109.0,864.0,1660.0,2711.0,3381.0,0.0,1051.0,66.0,-68.0,0.17296827466318992,569201.0,4,2,15,2,10000,12,High,Medium,Ambient Instant Noodles,1.0
E,Grocery,2022-04-11,796.0,862.0,103.5,4.041451884327505,100.0,109.0,864.0,1660.0,2711.0,3381.0,0.0,1051.0,66.0,-68.0,0.17296827466318992,569201.0,4,2,15,2,10000,12,High,Medium,Rice,2.0
E,Grocery,2022-04-11,796.0,862.0,103.5,4.041451884327505,100.0,109.0,864.0,1660.0,2711.0,3381.0,0.0,1051.0,66.0,-68.0,0.17296827466318992,569201.0,4,2,15,2,10000,12,High,Medium,Sweet Biscuits & Cookies Regular,3.0
E,Grocery,2022-04-11,796.0,862.0,103.5,4.041451884327505,100.0,109.0,864.0,1660.0,2711.0,3381.0,0.0,1051.0,66.0,-68.0,0.17296827466318992,569201.0,4,2,15,2,10000,12,High,Medium,Sugar Confectionary,4.0
E,Grocery,2022-04-11,796.0,862.0,103.5,4.041451884327505,100.0,109.0,864.0,1660.0,2711.0,3381.0,0.0,1051.0,66.0,-68.0,0.17296827466318992,569201.0,4,2,15,2,10000,12,High,Medium,"Snack-Nuts,Peas & Mixes",5.0
E,Chilled,2022-04-18,64.0,38.0,97.5,8.504900548115444,85.0,104.0,56.0,120.0,162.0,230.0,0.0,1051.0,-26.0,8.0,0.013906996957844416,563573.0,4,3,16,2,10000,12,High,Medium,Fat Spread,1.0
E,Chilled,2022-04-18,64.0,38.0,97.5,8.504900548115444,85.0,104.0,56.0,120.0,162.0,230.0,0.0,1051.0,-26.0,8.0,0.013906996957844416,563573.0,4,3,16,2,10000,12,High,Medium,Curd,2.0
E,Chilled,2022-04-18,64.0,38.0,97.5,8.504900548115444,85.0,104.0,56.0,120.0,162.0,230.0,0.0,1051.0,-26.0,8.0,0.013906996957844416,563573.0,4,3,16,2,10000,12,High,Medium,Butter,3.0
E,Chilled,2022-04-18,64.0,38.0,97.5,8.504900548115444,85.0,104.0,56.0,120.0,162.0,230.0,0.0,1051.0,-26.0,8.0,0.013906996957844416,563573.0,4,3,16,2,10000,12,High,Medium,Whipping Cream,4.0
E,Chilled,2022-04-18,64.0,38.0,97.5,8.504900548115444,85.0,104.0,56.0,120.0,162.0,230.0,0.0,1051.0,-26.0,8.0,0.013906996957844416,563573.0,4,3,16,2,10000,12,High,Medium,Stirred Yogurt,5.0
C,Chilled,2022-04-18,156.0,177.0,96.0,8.445906306213347,85.0,104.0,274.0,430.0,624.0,790.0,27.0,2903.0,21.0,-118.0,0.03389830508474576,309186.0,4,3,16,2,14425,41,High,Large,Fat Spread,1.0
C,Chilled,2022-04-18,156.0,177.0,96.0,8.445906306213347,85.0,104.0,274.0,430.0,624.0,790.0,27.0,2903.0,21.0,-118.0,0.03389830508474576,309186.0,4,3,16,2,14425,41,High,Large,Butter,2.0
C,Chilled,2022-04-18,156.0,177.0,96.0,8.445906306213347,85.0,104.0,274.0,430.0,624.0,790.0,27.0,2903.0,21.0,-118.0,0.03389830508474576,309186.0,4,3,16,2,14425,41,High,Large,Curd,3.0
C,Chilled,2022-04-18,156.0,177.0,96.0,8.445906306213347,85.0,104.0,274.0,430.0,624.0,790.0,27.0,2903.0,21.0,-118.0,0.03389830508474576,309186.0,4,3,16,2,14425,41,High,Large,Whipping Cream,4.0
C,Chilled,2022-04-18,156.0,177.0,96.0,8.445906306213347,85.0,104.0,274.0,430.0,624.0,790.0,27.0,2903.0,21.0,-118.0,0.03389830508474576,309186.0,4,3,16,2,14425,41,High,Large,Cheese Slices,5.0
E,Grocery,2022-04-18,862.0,1002.0,93.5,6.55743852430208,85.0,101.0,796.0,1658.0,2522.0,3573.0,0.0,1051.0,140.0,66.0,0.18730986527596696,570063.0,4,3,16,2,10000,12,High,Medium,Ambient Instant Noodles,1.0
E,Grocery,2022-04-18,862.0,1002.0,93.5,6.55743852430208,85.0,101.0,796.0,1658.0,2522.0,3573.0,0.0,1051.0,140.0,66.0,0.18730986527596696,570063.0,4,3,16,2,10000,12,High,Medium,Rice,2.0
E,Grocery,2022-04-18,862.0,1002.0,93.5,6.55743852430208,85.0,101.0,796.0,1658.0,2522.0,3573.0,0.0,1051.0,140.0,66.0,0.18730986527596696,570063.0,4,3,16,2,10000,12,High,Medium,Sweet Biscuits & Cookies Regular,3.0
E,Grocery,2022-04-18,862.0,1002.0,93.5,6.55743852430208,85.0,101.0,796.0,1658.0,2522.0,3573.0,0.0,1051.0,140.0,66.0,0.18730986527596696,570063.0,4,3,16,2,10000,12,High,Medium,Sugar Confectionary,4.0
E,Grocery,2022-04-18,862.0,1002.0,93.5,6.55743852430208,85.0,101.0,796.0,1658.0,2522.0,3573.0,0.0,1051.0,140.0,66.0,0.18730986527596696,570063.0,4,3,16,2,10000,12,High,Medium,"Snack-Nuts,Peas & Mixes",5.0
D,Beverages,2022-04-18,1588.0,1284.0,89.5,5.196152422706732,85.0,94.0,1193.0,2781.0,3927.0,5161.0,52.0,4602.0,-304.0,395.0,0.34506736201651456,402344.0,4,3,16,2,11237,68,Moderate,Small,Ambient Liquid Milk,1.0
D,Beverages,2022-04-18,1588.0,1284.0,89.5,5.196152422706732,85.0,94.0,1193.0,2781.0,3927.0,5161.0,52.0,4602.0,-304.0,395.0,0.34506736201651456,402344.0,4,3,16,2,11237,68,Moderate,Small,Single Consumption RTD Beverages,2.0
D,Beverages,2022-04-18,1588.0,1284.0,89.5,5.196152422706732,85.0,94.0,1193.0,2781.0,3927.0,5161.0,52.0,4602.0,-304.0,395.0,0.34506736201651456,402344.0,4,3,16,2,11237,68,Moderate,Small,Powdered Milk,3.0
D,Beverages,2022-04-18,1588.0,1284.0,89.5,5.196152422706732,85.0,94.0,1193.0,2781.0,3927.0,5161.0,52.0,4602.0,-304.0,395.0,0.34506736201651456,402344.0,4,3,16,2,11237,68,Moderate,Small,Multiple Consumption RTD Beverages,4.0
D,Beverages,2022-04-18,1588.0,1284.0,89.5,5.196152422706732,85.0,94.0,1193.0,2781.0,3927.0,5161.0,52.0,4602.0,-304.0,395.0,0.34506736201651456,402344.0,4,3,16,2,11237,68,Moderate,Small,Concentrated Liquid Drinks,5.0
B,Grocery,2022-04-18,1656.0,1919.0,76.25,29.803523281652474,32.0,94.0,1925.0,3581.0,5976.0,8009.0,32.0,2395.0,263.0,-269.0,0.35984354628422427,213502.0,4,3,16,2,11500,50,High,Medium,Ambient Instant Noodles,1.0
B,Grocery,2022-04-18,1656.0,1919.0,76.25,29.803523281652474,32.0,94.0,1925.0,3581.0,5976.0,8009.0,32.0,2395.0,263.0,-269.0,0.35984354628422427,213502.0,4,3,16,2,11500,50,High,Medium,Rice,2.0
B,Grocery,2022-04-18,1656.0,1919.0,76.25,29.803523281652474,32.0,94.0,1925.0,3581.0,5976.0,8009.0,32.0,2395.0,263.0,-269.0,0.35984354628422427,213502.0,4,3,16,2,11500,50,High,Medium,Sweet Biscuits & Cookies Regular,3.0
B,Grocery,2022-04-18,1656.0,1919.0,76.25,29.803523281652474,32.0,94.0,1925.0,3581.0,5976.0,8009.0,32.0,2395.0,263.0,-269.0,0.35984354628422427,213502.0,4,3,16,2,11500,50,High,Medium,"Snack-Nuts,Peas & Mixes",4.0
B,Grocery,2022-04-18,1656.0,1919.0,76.25,29.803523281652474,32.0,94.0,1925.0,3581.0,5976.0,8009.0,32.0,2395.0,263.0,-269.0,0.35984354628422427,213502.0,4,3,16,2,11500,50,High,Medium,Sugar Confectionary,5.0
D,Chilled,2022-04-18,309.0,225.0,0.0,0.0,0.0,0.0,645.0,954.0,1292.0,1547.0,52.0,4602.0,-84.0,-336.0,0.06714471968709257,433617.0,4,3,16,2,11237,68,Moderate,Small,Fat Spread,1.0
D,Chilled,2022-04-18,309.0,225.0,0.0,0.0,0.0,0.0,645.0,954.0,1292.0,1547.0,52.0,4602.0,-84.0,-336.0,0.06714471968709257,433617.0,4,3,16,2,11237,68,Moderate,Small,Curd,2.0
D,Chilled,2022-04-18,309.0,225.0,0.0,0.0,0.0,0.0,645.0,954.0,1292.0,1547.0,52.0,4602.0,-84.0,-336.0,0.06714471968709257,433617.0,4,3,16,2,11237,68,Moderate,Small,Butter,3.0
D,Chilled,2022-04-18,309.0,225.0,0.0,0.0,0.0,0.0,645.0,954.0,1292.0,1547.0,52.0,4602.0,-84.0,-336.0,0.06714471968709257,433617.0,4,3,16,2,11237,68,Moderate,Small,Cheese Slices,4.0
D,Chilled,2022-04-18,309.0,225.0,0.0,0.0,0.0,0.0,645.0,954.0,1292.0,1547.0,52.0,4602.0,-84.0,-336.0,0.06714471968709257,433617.0,4,3,16,2,11237,68,Moderate,Small,Whipping Cream,5.0
A,Chilled,2022-04-18,288.0,300.0,0.0,0.0,0.0,0.0,481.0,769.0,1099.0,1389.0,40.0,3516.0,12.0,-193.0,0.06258148631029987,56322.0,4,3,16,2,10150,52,Moderate,Small,Fat Spread,1.0
A,Chilled,2022-04-18,288.0,300.0,0.0,0.0,0.0,0.0,481.0,769.0,1099.0,1389.0,40.0,3516.0,12.0,-193.0,0.06258148631029987,56322.0,4,3,16,2,10150,52,Moderate,Small,Curd,2.0
A,Chilled,2022-04-18,288.0,300.0,0.0,0.0,0.0,0.0,481.0,769.0,1099.0,1389.0,40.0,3516.0,12.0,-193.0,0.06258148631029987,56322.0,4,3,16,2,10150,52,Moderate,Small,Butter,3.0
A,Chilled,2022-04-18,288.0,300.0,0.0,0.0,0.0,0.0,481.0,769.0,1099.0,1389.0,40.0,3516.0,12.0,-193.0,0.06258148631029987,56322.0,4,3,16,2,10150,52,Moderate,Small,Whipping Cream,4.0
A,Chilled,2022-04-18,288.0,300.0,0.0,0.0,0.0,0.0,481.0,769.0,1099.0,1389.0,40.0,3516.0,12.0,-193.0,0.06258148631029987,56322.0,4,3,16,2,10150,52,Moderate,Small,Stirred Yogurt,5.0
C,Beverages,2022-04-18,1616.0,2189.0,0.0,0.0,0.0,0.0,1033.0,2649.0,4094.0,5375.0,27.0,2903.0,573.0,583.0,0.3511516731855715,269704.0,4,3,16,2,14425,41,High,Large,Ambient Liquid Milk,1.0
C,Beverages,2022-04-18,1616.0,2189.0,0.0,0.0,0.0,0.0,1033.0,2649.0,4094.0,5375.0,27.0,2903.0,573.0,583.0,0.3511516731855715,269704.0,4,3,16,2,14425,41,High,Large,Powdered Milk,2.0
C,Beverages,2022-04-18,1616.0,2189.0,0.0,0.0,0.0,0.0,1033.0,2649.0,4094.0,5375.0,27.0,2903.0,573.0,583.0,0.3511516731855715,269704.0,4,3,16,2,14425,41,High,Large,Single Consumption RTD Beverages,3.0
C,Beverages,2022-04-18,1616.0,2189.0,0.0,0.0,0.0,0.0,1033.0,2649.0,4094.0,5375.0,27.0,2903.0,573.0,583.0,0.3511516731855715,269704.0,4,3,16,2,14425,41,High,Large,Multiple Consumption RTD Beverages,4.0
C,Beverages,2022-04-18,1616.0,2189.0,0.0,0.0,0.0,0.0,1033.0,2649.0,4094.0,5375.0,27.0,2903.0,573.0,583.0,0.3511516731855715,269704.0,4,3,16,2,14425,41,High,Large,Non Flavored Tea,5.0
D,Grocery,2022-04-18,3495.0,3170.0,1361.5,552.4861989226519,536.0,1676.0,4386.0,7881.0,12483.0,15613.0,52.0,4602.0,-325.0,-891.0,0.7594524119947849,485127.0,4,3,16,2,11237,68,Moderate,Small,Ambient Instant Noodles,1.0
D,Grocery,2022-04-18,3495.0,3170.0,1361.5,552.4861989226519,536.0,1676.0,4386.0,7881.0,12483.0,15613.0,52.0,4602.0,-325.0,-891.0,0.7594524119947849,485127.0,4,3,16,2,11237,68,Moderate,Small,Rice,2.0
D,Grocery,2022-04-18,3495.0,3170.0,1361.5,552.4861989226519,536.0,1676.0,4386.0,7881.0,12483.0,15613.0,52.0,4602.0,-325.0,-891.0,0.7594524119947849,485127.0,4,3,16,2,11237,68,Moderate,Small,Sweet Biscuits & Cookies Regular,3.0
D,Grocery,2022-04-18,3495.0,3170.0,1361.5,552.4861989226519,536.0,1676.0,4386.0,7881.0,12483.0,15613.0,52.0,4602.0,-325.0,-891.0,0.7594524119947849,485127.0,4,3,16,2,11237,68,Moderate,Small,Crackers,4.0
D,Grocery,2022-04-18,3495.0,3170.0,1361.5,552.4861989226519,536.0,1676.0,4386.0,7881.0,12483.0,15613.0,52.0,4602.0,-325.0,-891.0,0.7594524119947849,485127.0,4,3,16,2,11237,68,Moderate,Small,"Snack-Nuts,Peas & Mixes",5.0
A,Grocery,2022-04-18,2731.0,2841.0,1589.5,106.1743848581191,1448.0,1676.0,2853.0,5584.0,9100.0,12351.0,40.0,3516.0,110.0,-122.0,0.5934376358105171,100607.0,4,3,16,2,10150,52,Moderate,Small,Ambient Instant Noodles,1.0
A,Grocery,2022-04-18,2731.0,2841.0,1589.5,106.1743848581191,1448.0,1676.0,2853.0,5584.0,9100.0,12351.0,40.0,3516.0,110.0,-122.0,0.5934376358105171,100607.0,4,3,16,2,10150,52,Moderate,Small,Rice,2.0
A,Grocery,2022-04-18,2731.0,2841.0,1589.5,106.1743848581191,1448.0,1676.0,2853.0,5584.0,9100.0,12351.0,40.0,3516.0,110.0,-122.0,0.5934376358105171,100607.0,4,3,16,2,10150,52,Moderate,Small,Sweet Biscuits & Cookies Regular,3.0
A,Grocery,2022-04-18,2731.0,2841.0,1589.5,106.1743848581191,1448.0,1676.0,2853.0,5584.0,9100.0,12351.0,40.0,3516.0,110.0,-122.0,0.5934376358105171,100607.0,4,3,16,2,10150,52,Moderate,Small,Crackers,4.0
A,Grocery,2022-04-18,2731.0,2841.0,1589.5,106.1743848581191,1448.0,1676.0,2853.0,5584.0,9100.0,12351.0,40.0,3516.0,110.0,-122.0,0.5934376358105171,100607.0,4,3,16,2,10150,52,Moderate,Small,Sugar Confectionary,5.0
E,Beverages,2022-04-18,252.0,380.0,1547.25,144.34536131560768,1399.0,1676.0,240.0,492.0,763.0,1028.0,0.0,1051.0,128.0,12.0,0.054758800521512385,554641.0,4,3,16,2,10000,12,High,Medium,Ambient Liquid Milk,1.0
E,Beverages,2022-04-18,252.0,380.0,1547.25,144.34536131560768,1399.0,1676.0,240.0,492.0,763.0,1028.0,0.0,1051.0,128.0,12.0,0.054758800521512385,554641.0,4,3,16,2,10000,12,High,Medium,Single Consumption RTD Beverages,2.0
E,Beverages,2022-04-18,252.0,380.0,1547.25,144.34536131560768,1399.0,1676.0,240.0,492.0,763.0,1028.0,0.0,1051.0,128.0,12.0,0.054758800521512385,554641.0,4,3,16,2,10000,12,High,Medium,Powdered Milk,3.0
E,Beverages,2022-04-18,252.0,380.0,1547.25,144.34536131560768,1399.0,1676.0,240.0,492.0,763.0,1028.0,0.0,1051.0,128.0,12.0,0.054758800521512385,554641.0,4,3,16,2,10000,12,High,Medium,Multiple Consumption RTD Beverages,4.0
E,Beverages,2022-04-18,252.0,380.0,1547.25,144.34536131560768,1399.0,1676.0,240.0,492.0,763.0,1028.0,0.0,1051.0,128.0,12.0,0.054758800521512385,554641.0,4,3,16,2,10000,12,High,Medium,Non Flavored Tea,5.0
B,Chilled,2022-04-18,114.0,105.0,1536.75,132.93450768454866,1399.0,1666.0,178.0,292.0,455.0,546.0,32.0,2395.0,-9.0,-64.0,0.024771838331160364,187637.0,4,3,16,2,11500,50,High,Medium,Fat Spread,1.0
B,Chilled,2022-04-18,114.0,105.0,1536.75,132.93450768454866,1399.0,1666.0,178.0,292.0,455.0,546.0,32.0,2395.0,-9.0,-64.0,0.024771838331160364,187637.0,4,3,16,2,11500,50,High,Medium,Curd,2.0
B,Chilled,2022-04-18,114.0,105.0,1536.75,132.93450768454866,1399.0,1666.0,178.0,292.0,455.0,546.0,32.0,2395.0,-9.0,-64.0,0.024771838331160364,187637.0,4,3,16,2,11500,50,High,Medium,Butter,3.0
B,Chilled,2022-04-18,114.0,105.0,1536.75,132.93450768454866,1399.0,1666.0,178.0,292.0,455.0,546.0,32.0,2395.0,-9.0,-64.0,0.024771838331160364,187637.0,4,3,16,2,11500,50,High,Medium,Whipping Cream,4.0
B,Chilled,2022-04-18,114.0,105.0,1536.75,132.93450768454866,1399.0,1666.0,178.0,292.0,455.0,546.0,32.0,2395.0,-9.0,-64.0,0.024771838331160364,187637.0,4,3,16,2,11500,50,High,Medium,Cheese Slices,5.0
C,Grocery,2022-04-18,2035.0,2537.0,1574.75,191.16724789217074,1399.0,1818.0,2122.0,4157.0,7060.0,9744.0,27.0,2903.0,502.0,-87.0,0.44219904389395914,341084.0,4,3,16,2,14425,41,High,Large,Ambient Instant Noodles,1.0
C,Grocery,2022-04-18,2035.0,2537.0,1574.75,191.16724789217074,1399.0,1818.0,2122.0,4157.0,7060.0,9744.0,27.0,2903.0,502.0,-87.0,0.44219904389395914,341084.0,4,3,16,2,14425,41,High,Large,Sweet Biscuits & Cookies Regular,2.0
C,Grocery,2022-04-18,2035.0,2537.0,1574.75,191.16724789217074,1399.0,1818.0,2122.0,4157.0,7060.0,9744.0,27.0,2903.0,502.0,-87.0,0.44219904389395914,341084.0,4,3,16,2,14425,41,High,Large,Rice,3.0
C,Grocery,2022-04-18,2035.0,2537.0,1574.75,191.16724789217074,1399.0,1818.0,2122.0,4157.0,7060.0,9744.0,27.0,2903.0,502.0,-87.0,0.44219904389395914,341084.0,4,3,16,2,14425,41,High,Large,Liquid Cooking Oils & Fats,4.0
C,Grocery,2022-04-18,2035.0,2537.0,1574.75,191.16724789217074,1399.0,1818.0,2122.0,4157.0,7060.0,9744.0,27.0,2903.0,502.0,-87.0,0.44219904389395914,341084.0,4,3,16,2,14425,41,High,Large,Crackers,5.0
A,Beverages,2022-04-18,1801.0,1177.0,1614.25,171.5660708492989,1399.0,1818.0,802.0,2603.0,3615.0,5075.0,40.0,3516.0,-624.0,999.0,0.3913515862668405,17569.0,4,3,16,2,10150,52,Moderate,Small,Ambient Liquid Milk,1.0
A,Beverages,2022-04-18,1801.0,1177.0,1614.25,171.5660708492989,1399.0,1818.0,802.0,2603.0,3615.0,5075.0,40.0,3516.0,-624.0,999.0,0.3913515862668405,17569.0,4,3,16,2,10150,52,Moderate,Small,Powdered Milk,2.0
A,Beverages,2022-04-18,1801.0,1177.0,1614.25,171.5660708492989,1399.0,1818.0,802.0,2603.0,3615.0,5075.0,40.0,3516.0,-624.0,999.0,0.3913515862668405,17569.0,4,3,16,2,10150,52,Moderate,Small,Single Consumption RTD Beverages,3.0
A,Beverages,2022-04-18,1801.0,1177.0,1614.25,171.5660708492989,1399.0,1818.0,802.0,2603.0,3615.0,5075.0,40.0,3516.0,-624.0,999.0,0.3913515862668405,17569.0,4,3,16,2,10150,52,Moderate,Small,Multiple Consumption RTD Beverages,4.0
A,Beverages,2022-04-18,1801.0,1177.0,1614.25,171.5660708492989,1399.0,1818.0,802.0,2603.0,3615.0,5075.0,40.0,3516.0,-624.0,999.0,0.3913515862668405,17569.0,4,3,16,2,10150,52,Moderate,Small,Non Flavored Tea,5.0
B,Beverages,2022-04-18,743.0,527.0,1698.75,97.43159993896568,1606.0,1818.0,414.0,1157.0,1644.0,2370.0,32.0,2395.0,-216.0,329.0,0.161451542807475,168929.0,4,3,16,2,11500,50,High,Medium,Ambient Liquid Milk,1.0
B,Beverages,2022-04-18,743.0,527.0,1698.75,97.43159993896568,1606.0,1818.0,414.0,1157.0,1644.0,2370.0,32.0,2395.0,-216.0,329.0,0.161451542807475,168929.0,4,3,16,2,11500,50,High,Medium,Single Consumption RTD Beverages,2.0
B,Beverages,2022-04-18,743.0,527.0,1698.75,97.43159993896568,1606.0,1818.0,414.0,1157.0,1644.0,2370.0,32.0,2395.0,-216.0,329.0,0.161451542807475,168929.0,4,3,16,2,11500,50,High,Medium,Powdered Milk,3.0
B,Beverages,2022-04-18,743.0,527.0,1698.75,97.43159993896568,1606.0,1818.0,414.0,1157.0,1644.0,2370.0,32.0,2395.0,-216.0,329.0,0.161451542807475,168929.0,4,3,16,2,11500,50,High,Medium,Multiple Consumption RTD Beverages,4.0
